RelativeLuftfeuchte_2m
-0.8333
0.7
0.5333
-1.6333
2.2
5.8
8.4
3
-4.4333
4.1333
0.7
4.1667
0.6333
3.1
9.6667
2.2333
-4.2
3.8667
3.9333
7
4.7
2.4
0.1
-5.2
-5.5
-8.8
-6.7333
-5.6667
-5.6
-4.2
1.2
3.6
6.6
-1.4
-4.4
-0.3333
2.7333
5.8
9.3333
11.8667
13.4
15.1
15.8
12.5
6.4
0.3
-1.8
-8.3667
-10.9333
-15.5
-12.5333
-16.5667
-14.6
-6.4
-8.2
0
4.6333
7.2667
11.9
12.1
13.3
12.5
13.9
14.3
14.7
13.5667
13.4333
14.3
14.9333
14.5667
2.2
0.0667
-1.0667
-6.2
-13.0333
-17.8667
-14.7
-5.4
-2.1
5.2
10.0333
2.8667
2.7
3.4777
5.2553
1.033
1.033
-0.967
1.033
1.033
0.033
1.033
6.3663
2.6997
1.033
12.3663
7.6997
1.033
0.033
-2.967
1.033
0.6997
-5.6337
1.033
2.033
3.033
1.033
4.722
7.411
13.1
12.5
11.9
10.3
9.1
7.9
8.7
9.3667
9.0333
6.7
5.2667
1.8333
5.4
2.0667
4.7333
8.4
6.1333
4.8667
5.6
5.4667
5.3333
5.2
5.1
3
2.9
3.4667
4.0333
5.6
4.7667
4.9333
5.1
4.5
-0.1
-2.7
-5
-8.3
-7.6
-11.9
-8.2
-2.5
0.0667
1.6333
8.2
9.7333
9.2667
7.8
6.2333
6.6667
8.1
8.9
9.7
10.5
11
11.5
12
8.2667
2.5333
-2.2
-5.8667
-11.5333
-11.2
-11.3667
-5.5333
-0.7
1.5
4.7
4.9
2.1333
0.3667
-1.4
-0.3667
-1.3333
-1.3
0.7
2.7
4.7
7.2333
8.7667
10.3
5.9333
0.5667
-4.8
-10.6333
-17.4667
-24.3
-26.5333
-24.7667
-13
-12.1667
-7.3333
-4.5
-2.5667
2.3667
5.3
6.7667
8.2333
8.7
9.1333
8.5667
8
9.1667
9.3333
8.5
4.3667
0.2333
-2.9
-8.0667
-12.2333
-17.4
-20.0667
-16.7333
-13.4
-8.9667
2.4667
6.9
9.3333
11.7667
12.2
11.1667
10.1333
8.1
9.1
9.1
10.1
11.1333
11.1667
11.2
11.0333
4.8667
-3.3
-5.8333
-9.3667
-17.9
-20.7
-18.5
-15.3
-14.7333
-7.1667
-4.6
-3.2667
-0.9333
5.4
8.8667
9.3333
8.8
10.7
10.6
10.5
11.0667
10.6333
10.2
10.8667
11.5333
11.2
3.6
-2
3.4
5.1333
7.8667
9.6
11.3333
10.0667
9.8
8.9
8
4.1
2.5
2.9
6.3
3.4667
-0.3667
4.8
9.6
4.4
7.2
-3.3333
-4.8667
-5.4
-8.7333
-2.0667
1.6
-3.1667
-8.9333
-7.7
-3
2.7
0.4
-3.9667
-5.3333
-6.7
-7.3333
-2.9667
-7.6
-10.5333
-7.4667
-5.4
-4.4
10.6
7.6
2
-3.6
-9.2
-11.6667
-13.1333
-12.6
-9.8667
-6.1333
-9.4
-4.1
-3.8
-2.5
0.5333
8.5667
8.6
6.9667
10.3333
14.7
23.5
31.3
32.1
30.9667
26.8333
18.7
6.0333
7.3667
3.7
10.9333
-7.8333
-11.6
-9.7
-1.8
-4.9
4.6
18.1
13.6
4.7667
-0.0667
-0.9
-5.2333
-5.5667
-0.9
0.4
-2.3
1
1.6
0.2
0.8
-0.6333
-3.0667
-0.5
-4.5667
-7.6333
-1.7
3.5
7.7
10.9
10.9333
4.9667
9
8.2333
13.4667
3.7
13.5667
7.4333
9.3
9.7667
5.2333
1.7
-0.2333
4.8333
4.9
0.1667
3.4333
2.7
-4.9
-2.5
-0.1
-6.0667
-7.0333
-5
0.3333
7.6667
10
8.8333
11.6667
7.5
5.9333
9.3667
6.8
8.3667
9.9333
8.5
6.7
5.9
3.1
1.5
5.9
0.3
0.6
3.9
2.2
-3.6667
2.4667
4.6
0.4667
5.3333
5.2
9.5333
9.8667
9.2
9.6333
3.0667
7.5
4.9
8.3
2.7
2.3333
2.9667
-2.4
-2.2667
0.8667
4
1.4667
-1.0667
0.4
-0.5667
-4.5333
-5.5
-1.6667
4.1667
6
10.8667
13.7333
18.6
17.4667
15.3333
13.2
9.2
5.2
7.2
9.1667
12.1333
11.1
8.8333
6.5667
6.3
4.7333
2.1667
1.6
2.8333
-2.9333
-8.7
-6.0333
8.6333
18.3
18.5333
17.7667
16
15.5333
14.0667
9.6
7.7
9.8
10.9
11.1333
12.3667
14.6
13.5667
7.5333
-3.5
-11.5
-12.5
-17.5
-15.5667
-8.6333
-5.7
-2
-0.3
-2.6
-3.7
-2.8
-2.9
0.1
2.1
4.1
5.0667
6.0333
6
5.9
4.8
3.7
5.5
6.3
5.1
5.1667
6.2333
4.3
6.9
9.5
9.1
8.8667
8.6333
9.4
10
8.6
8.2
9.7667
8.3333
8.9
8.1667
7.4333
6.7
4.4667
5.2333
4
2.1
2.2
-1.7
-2.5
1.7
0.9
2.7
3.5
2.3
2.9667
1.6333
2.3
1.2667
-2.7667
3.2
3.4
3.6
2.8
3.9
5
6.1
8.0333
8.9667
8.9
7.2
-4.5
-7.2
-7.2
-6.2
-11.2
-11.1667
-9.1333
-3.1
1.8667
1.8333
4.8
8.7
9.6
7.5
5.9
5.3
4.7
6.0667
6.4333
7.8
8.2333
9.6667
10.1
9.4333
9.7667
8.1
7.5
6.9
8.3
8.6333
12.9667
8.3
9.7333
14.1667
18.6
19.5333
17.4667
17.4
4.2333
3.0667
3.9
3.2667
7.6333
12
12.4333
13.8667
14.3
11.2
8.1
5
2.2667
-3.4667
-4.2
-10.9
-14.6
-14.3
-13.4
-11.5
-9.6
-4.0333
-2.4667
-0.9
0.7667
1.4333
5.1
4.3
4.5
4.7
7.7333
9.7667
10.8
8.4333
1.0667
-1.3
-0.5667
-3.8333
0.9
0.6667
-0.5667
8.2
13.7
17.2
14.7
12.3333
12.9667
13.6
14.1
13.6
12.1
13.1333
13.1667
14.2
14.8333
14.4667
15.1
14.8
14.5
9.2
6.6667
-0.8667
-1.4
-2.0333
-2.6667
-1.3
6
7.3
7.6
4.0333
3.4667
3.9
-1.8333
-3.5667
-6.3
-4.8
-3.3
-2.8
-2.2333
-2.6667
-3.1
2.6667
4.4333
7.2
9.1
10
11.9
10.8333
11.7667
16.7
-0.1667
1.9667
5.1
1.3333
2.5667
2.8
1.6333
0.4667
-0.7
2.5
4.7
5.9
6.6333
6.3667
6.1
6.8
9.5
9.2
9.6
3
3.4
1.5333
-3.3333
-4.2
3.9333
6.0667
6.2
4.7667
4.3333
2.9
1.5667
2.2333
2.9
-0.6667
6.7667
6.2
6.6
6
4.4
6.5
6.6
5.7
3.7667
0.8333
3.9
5.7333
-0.4333
4.4
-2.5
0.6
-3.3
-1.8333
-0.3667
-0.9
1.8
-2.5
-3.8
-1.4333
-3.0667
-1.7
2.4333
1.5667
0.7
1.8
2.9
4
4.1333
5.2667
4.4
0.2
2
1.8
1.2667
7.7333
11.2
14
9.8
6.6
9.1
8.6
12.1
13.2
13.3
13.4
14.7
16
17.3
16.8667
14.4333
5
-6.7667
-6.5333
-3.3
1.6
6.5
11.4
17
21.6
27.2
31.2
29.2
29.2
21.8
13.4
1
4.6333
4.2667
3.9
5.1333
6.3667
4.6
6.1667
5.7333
3.3
8.4667
0.6333
11.8
13.8333
12.8667
15.9
16.4
19.9
22.4
22.2667
20.1333
19
18.5333
18.0667
15.6
12.9667
11.3333
10.7
11.5667
9.4333
7.3
3.6
-0.1
1.2
2.8667
3.5333
4.2
4.0333
4.8667
5.7
4.5333
4.3667
4.2
5.7667
6.3333
7.9
8.1
8.3
8.5
8.4333
10.3667
10.3
12.6
15.9
18.2
19.7667
21.3333
9.9
9.2
12.5
4.8
-4.3
-7.4
-2.5
3.2333
7.9667
7.7
7.5
2.3
5.1
4.5667
5.0333
5.5
7.7333
6.9667
4.2
4.8667
2.5333
-0.8
-1.1333
-1.4667
2.2
4.9667
5.7333
3.5
1.6667
4.8333
12
12.9667
9.9333
7.9
9.1667
10.4333
11.7
12.6333
11.5667
13.5
13.2667
13.0333
14.8
11.3333
4.8667
5.4
4.8
2.2
2.6
2.2333
0.8667
-0.5
1
1.5
2
0.6667
3.3333
8
12.6
11.2
10.8
9.7333
8.6667
8.6
4.7
6.8
3.9
4.4667
5.0333
6.6
4.8667
7.1333
9.4
7.0333
4.6667
0.3
9.4667
8.6333
8.8
10.5
12.2
14.9
13.0333
13.1667
11.3
11.6
10.9
9.2
8.9667
8.7333
8.5
8.5
8.5
8.5
9.9333
10.3667
10.8
7.2333
6.6667
4.1
1.7333
-0.6333
3
2.8667
2.7333
0.6
0.6667
-1.2667
-4.2
-2.8
-1.4
-1
-0.8
-2.6
-1.4
-0.9333
-1.4667
0
0.9333
1.8667
1.8
2.2667
3.7333
5.2
0.6333
1.0667
1.5
1.5333
-0.4333
-2.4
-0.5333
2.3333
4.2
2.0667
1.9333
-4.2
-3.2667
-0.3333
9.6
8.3333
9.0667
1.8
0.8333
-2.1333
-2.1
-1.7
-5.3
-4.9
-1.8333
0.2333
0.3
1
7.7
9.4
7.0667
6.7333
1.4
3.6667
7.9333
4.2
2
6.8
6.6
5.3
6
6.7
3.3333
-0.0333
-0.4
0.1
4.6
6.1
8.1333
12.1667
10.2
12.7
8.2
1.7
12.2333
7.7667
6.3
6.7667
2.2333
7.7
10.5667
9.4333
6.3
11.4333
15.5667
17.7
17.8333
17.9667
16.1
11.1333
13.1667
12.2
10.2333
8.2667
0.3
1.4
3.5
6.6
1.4333
2.2667
0.1
7.8333
7.5667
1.3
-0.1333
0.4333
-3
-1.0667
-6.1333
-3.2
0.0667
1.3333
0.6
3.5
4.4
3.3
4.5
5.7
3.9
5.9667
7.0333
8.1
8.5
8.9
7.3
6
1.7
-0.6
3
8.6
8.2
5.8333
7.4667
3.1
5.4
4.7
7
1.4333
-0.1333
-2.7
-2.4667
-1.2333
0
0.7667
1.5333
7.3
6.6
4.9
1.2
7.9333
7.6667
7.4
3.6333
4.8667
5.1
5.2667
5.4333
3.6
5.9667
7.3333
6.7
6.1667
2.6333
1.1
3.8333
-2.4333
-0.7
2.0667
5.8333
3.6
5
0.4
-1.2
3.6
1.4
1.2
1.9
3.6
5.3
5.5667
3.8333
3.1
3.8333
4.5667
2.3
3.9333
3.5667
6.2
4.9
2.6
3.3
4.2333
4.1667
4.1
1.1
1.1
0.1
-1.1
-0.3
1.5
1.5667
0.6333
0.7
0.4333
0.1667
-1.1
-1.1667
-1.2333
-0.3
2.8667
4.0333
3.2
3.7333
5.2667
6.8
7.5333
7.2667
4
1.8
3.6
5.4
7.1
5.8
5.5
5.1
6.7
6.3
7.7333
8.1667
8.6
10.3
10
6.7
7.3667
8.0333
9.7
7.2333
6.7667
13.3
18.0333
16.7667
11.5
11.4667
14.4333
13.4
14.4
7.4
5.4
3.9
1.4
2.9
8.8667
6.8333
4.8
7.6667
8.5333
9.4
8.5667
4.7333
4.9
-6.2667
-5.4333
-2.6
6.7
15
24.3
27.6333
27.9667
30.3
29.1
29.9
28.7
28.3667
29.0333
28.7
27.1667
24.6333
23.1
19.8667
19.6333
15.4
0.1
-3.2
-12.5
-13.9
-11.3
-10.7
-4.8333
-2.9667
-2.1
-1.1333
0.8333
2.8
1.9
3
5.1
5.4
5.7
7
6.2
7.4
7.6
8.2
8.8
9.4
10.6333
11.8667
13.1
13.0333
7.9667
7.9
7.6
7.3
6
8.3
7.6
6.9
7.4333
6.9667
6.5
7.0667
9.6333
10.2
11.1333
12.0667
11
12.0667
10.1333
7.2
1.7
0.2
1.7
1.7
1.7
4.7
6.3333
7.9667
6.6
6.4333
8.2667
7.1
0.1
1.1
0.1
0.4
-0.3
1
-0.2333
0.5333
1.3
2.7333
4.1667
2.6
4.0333
5.4667
4.9
2.7333
2.5667
3.4
1.3
-2.8
-3.9
-6.7
-6.5
-6.3
-4.3333
-3.3667
-3.4
-2.2333
-0.0667
3.1
8.3
8.5
3.7
1.2
3.7
4.2
3.6
9
11.4
5.5
2.6
0.7
-3.0333
-1.7667
-0.5
2
-2.5
-6
-7
-7
-2
3.6333
6.2667
4.9
5.2667
3.6333
2
2.8667
0.7333
3.6
-2.0667
7.2667
4.6
8.6333
9.6667
7.7
4.9
9.1
8.3
5.3333
4.3667
1.4
5.4667
11.5333
14.6
17.1
18.6
19.1
17.6
17.1
16.6
14.1333
13.6667
9.2
4.6667
2.1333
-2.4
-6.0333
-0.6667
7.7
5.2667
6.8333
8.4
7.9667
11.5333
16.1
14.1667
12.2333
12.3
10.4
10.5
12.6
13.7
12.8
12.9
16.1333
15.3667
9.6
8.7667
5.9333
4.1
5.9333
7.7667
13.6
12.1333
7.6667
8.2
1.5
5.8
5.1
2.6667
-2.7667
-2.2
0.4667
4.1333
1.8
1.2333
0.6667
11.1
13.0333
14.9667
8.9
6.9
2.9
0.9
1.5
6.1
3.7
6.5333
7.3667
6.2
3.9667
16.7333
11.5
1.3333
0.1667
0
1.5333
2.0667
2.6
1.7
0.8
-0.1
-0.5
0.1
-3.3
-1.0333
-2.7667
-2.5
-3.5667
-3.6333
0.3
4.3
6.3
8.3
10.6333
9.9667
9.3
11.7
7.1
9.5
6.8667
7.2333
5.6
5.3667
3.1333
1.9
3.5667
3.2333
0.9
-0.9
-1.7
-0.5
2.8333
3.1667
1.5
5.3
9.1
6.9
8.7
9.5
11.3
10.4
8.5
8.6
4.3667
3.1333
2.9
4.7667
5.6333
8.5
9.0667
9.6333
10.2
11.8
11.4
11
11.8667
13.7333
12.6
10.0667
12.5333
12
10.6333
8.2667
5.9
4
6.1
6.2
5.1
3
3.9
5.6
8.3
8
8.8
8.6
0.4
-1.2333
-1.8667
2.5
-0.7667
-1.0333
4.7
8.4667
11.2333
11
11.0333
11.0667
11.1
8.8333
6.5667
5.3
4.8667
3.4333
4
4.5
5
4.5
5.7667
6.0333
6.3
7.2667
10.2333
9.2
9.3333
9.4667
11.6
13.0667
12.5333
12
12.1
12.2
11.3
12.4333
10.5667
10.7
10.3
10.9
9.5
10.2667
9.0333
8.8
8.2333
9.6667
6.1
6.3
3.5
5.7
8.7333
7.7667
7.8
6.4667
7.1333
6.8
6.2667
-1.2667
2.2
2.1333
3.0667
-3
3.7333
4.4667
3.2
4.3333
5.4667
9.6
11.5
10.4
9.3
8.8
7.3
7.8
7.1333
7.4667
5.8
6.8667
3.9333
2
1.4333
2.8667
2.3
-0.0667
-1.4333
-2.8
-1.1333
0.5333
2.2
2.2333
1.2667
-0.7
-0.6
-0.5
-1.4
-2.7333
-2.0667
-1.4
1.4
3.2
4
4.9
3.8
3.7
3.1667
2.6333
2.1
1.5333
0.9667
-0.6
-0.7
-0.8
-0.9
-0.4667
-0.0333
1.4
0
0.6
2.2
1.5
5.8
6.1
3.2667
4.4333
8.6
8.4333
8.2667
8.1
7.5333
7.9667
6.4
8
7.6
7.2
9.0333
8.8667
9.7
8.6333
8.5667
8.5
9.6667
9.8333
9
8.2333
5.4667
3.7
2.6
2.5
7.4
11.8
12.2
12.6
14.2667
13.9333
13.6
11.2667
8.9333
5.6
4.1
3.6
4.1
7.9667
11.8333
12.7
12.3
12.9
13.5
13.8667
14.2333
13.6
12.5667
9.5333
12.5
10.0333
8.5667
6.1
6.1333
6.1667
6.2
4.4333
4.6667
6.9
8.6667
10.4333
13.2
15.3333
13.4667
12.6
13.6
12.6
13.6
14.5
15.4
13.3
10.2333
11.1667
11.1
10.5333
9.9667
11.4
11.2667
12.1333
14
12.5
11
10.5
11.1
9.7
11.3
10.2
10.1
11
10.6667
11.3333
8
2.9667
-2.0667
-4.1
-1.2667
-0.4333
6.4
11.1667
13.9333
11.7
13.1667
15.6333
14.1
15.8333
15.5667
15.3
14.7667
16.2333
15.7
17.1
17.5
17.9
17.9333
17.9667
18
18.5333
19.0667
19.6
19.5333
19.4667
19.4
18.7667
18.1333
17.5
17.4667
17.4333
17.4
17.9
18.4
18.9
19.4
19.9
20.4
19.5333
18.6667
17.8
12.3333
9.8667
10.4
2.6
1.8
3
2.7667
8.5333
11.3
9.2
8.1
9
9.4333
7.8667
5.3
3.7333
2.1667
0.6
0.1333
3.6667
3.2
3.5333
3.8667
6.2
7.0333
6.8667
7.7
6.6667
6.6333
8.6
8.2667
9.9333
12.6
14.4
9.2
8
7.7
6.4
3.1
1.1667
2.2333
0.3
9.1667
12.0333
13.9
13.4333
15.9667
19.5
11.3667
10.2333
4.1
6.7667
5.4333
11.1
7.7
19.3
13.9
13.5
17.1
9.7
11.4667
12.2333
15
16.0667
19.1333
22.2
21.4667
22.7333
28
30.4
31.8
31.2
31.0333
28.8667
28.7
24.9667
8.2333
4.5
13.9667
14.4333
18.9
20.5667
19.2333
17.9
18.2
18.5
18.8
17.9667
17.1333
16.3
16.1667
16.0333
15.9
14.5
13.1
11.7
10.0333
8.3667
3.7
2.4667
2.2333
3
5.8
8.6
12.4
11.6667
8.9333
10.2
6.5333
5.8667
8.2
7.5667
3.9333
2.3
1.1667
1.0333
3.9
0.5
0.1
-2.3
-0.7
-0.1
-1.5
-0.2667
-1.0333
-2.8
-3.1333
-1.4667
-0.8
4.6
4
2.4
1.4667
2.5333
3.6
2.9333
3.2667
2.6
1
-1.6
-1.2
-0.9667
-1.7333
-1.5
-2
-3.5
-3
-2.1667
-1.3333
-5.5
-1.2333
-0.9667
0.3
0.2
2.1
1
-6.0333
-9.0667
-10.1
-10
-10.9
-11.8
-12.2667
-11.7333
-12.2
-11.8667
-12.5333
-12.2
-11.1
-12
-11.9
-9.9333
-8.9667
-7
-6.1
-2.2
-2.3
-1.0333
-1.7667
-2.5
-1.9667
-1.4333
-1.9
-3.4667
-5.0333
-5.6
-4.3333
-6.0667
-4.8
-2.8667
-0.9333
-3
-2.8333
-3.6667
-4.5
-6.0333
-5.5667
-6.1
-4.5
1.1
1.7
1.0333
1.3667
-0.3
-2
-2.7
0.6
-1.2
-1
-2.8
-5.2333
-1.6667
1.9
2.5667
4.2333
3.9
-0.4667
0.1667
0.8
-0.9333
1.3333
2.6
5.6667
10.7333
15.8
14.6667
14.5333
11.4
8.2
6
5.8
2.5
-2.8
-8.1
-5.0667
-4.0333
-5
-2.7333
-0.4667
-1.2
-3.9333
-3.6667
-1.4
4.8
3
7.2
9.0333
10.8667
10.7
12.2333
7.7667
7.3
9.2667
8.2333
8.2
6.4667
4.7333
3
0.5
-6
-5.5
-3.9667
-1.4333
1.1
0.4333
-1.2333
0.1
1.5333
-0.0333
-2.6
-0.8
1
4.8
5.4
7
9.6
6.4333
4.2667
2.1
5.3
6.5
7.7
3.5667
1.4333
2.3
0.9
-0.5
0.1
-0.9
-1.9
-2.9
-2.7667
-2.6333
-1.5
-3.0333
-1.5667
-0.1
7.2667
9.6333
8
9.3333
5.6667
5
4.1
6.2
3.3
6
3.7
5.4
7.6667
6.9333
8.2
11.8667
11.5333
2.2
-2.6
-3.4
-0.2
2.6333
1.4667
2.3
0.5667
0.8333
0.1
-0.9667
-1.0333
-1.1
-1.3
0.5
2.3
3.7
8.1
9.5
11.6667
12.8333
13
15.4
15.8
20.2
19.9333
15.6667
14.4
15
16.6
26.2
27.8333
27.4667
26.1
27.9333
22.7667
25.6
21.0667
12.5333
12
2.9667
1.9333
3.9
6.7
10.5
10.3
11.0667
6.8333
6.6
7.6667
2.7333
3.8
4.7667
6.7333
5.7
10.1333
14.5667
18
23.7
25.4
18.1
13.5667
12.0333
10.5
-5.8667
1.7667
16.4
12.5
12.6
21.7
13.9667
17.2333
19.5
20.4333
25.3667
27.3
22.7333
27.1667
23.6
21.6667
21.7333
19.8
20.9333
25.0667
26.2
22.1
16
8.9
12.5333
13.1667
12.8
10.8333
11.8667
12.9
16.6333
19.3667
21.1
20.3333
21.5667
20.8
19
18.2
16.4
16.0333
15.6667
15.3
14.3667
12.4333
11.5
9.3
9.1
5.9
0.0667
4.2333
4.4
5.8667
8.3333
4.8
12.3667
14.9333
16.5
15.6
16.7
14.8
8.5667
10.3333
3.1
5.6667
0.2333
11.8
12.9333
16.0667
23.2
14.6
12
6.4
10.6333
9.8667
10.1
9.7333
10.3667
16
15.6333
16.2667
9.9
20.8
19.7
26.6
5.8667
7.1333
17.4
28.3333
18.2667
22.2
11.8
17.4
12
16.8
10.6
10.4
1.8
5.2
-2.4
-3.1
-0.8
5.5
8.0667
8.6333
9.2
9.4667
10.7333
10
3.6
11.2
7.8
7.0667
15.3333
21.6
20.5
12.4
11.3
3.8
1.3
5.8
11.0333
6.2667
7.5
8.1333
3.7667
13.4
14.2333
18.0667
18.9
21.7333
18.5667
12.4
13.1
17.8
17.5
22.1667
19.8333
21.5
24.3333
18.1667
13
12.6333
20.2667
18.9
12.4667
6.0333
1.6
4.9
10.2
15.5
13.1333
10.7667
7.4
9.9
9.4
8.9
7.0667
7.2333
6.4
2.4333
1.4667
1.5
-3.1
-3.7
-4.3
-2
1.3
1.6
0
6.4
6.8
1.8333
6.8667
2.9
5.4333
8.9667
10.5
17.0333
22.5667
24.1
22.2333
12.3667
17.5
17.4
16.3
18.2
14.9667
12.7333
12.5
14.8
11.1
10.4
9.2
14
12.8
12.9667
13.1333
12.3
12.8667
11.4333
13
17.9333
16.8667
20.8
12.9
18
15.1
18.7667
16.4333
18.1
19.8
20.5
23.2
18.7
12.2
9.7
8.7333
-2.2333
7.8
7.4667
7.1333
5.8
6.8
6.8
7.8
5.3333
2.8667
5.4
5.8
5.2
5.6
6.1
6.6
5.1
0.5667
0.0333
4.5
3.3
3.1
3.9
3.6
3.3
3
2.7333
3.4667
3.2
3.4333
3.6667
3.9
3.9333
3.9667
4
3.9333
3.8667
3.8
3.7
3.6
2.5
0.7
0.9
1.1
1.5
2.9
4.3
3.8667
3.4333
2
2.8
3.6
3.4
2.9667
3.5333
3.1
6.8667
0.6333
0.4
5.4667
3.5333
4.6
4.5667
8.5333
4.5
6.4333
11.3667
7.3
1.8333
1.3667
-3.1
5.7667
1.6333
7.5
2.5667
0.6333
6.7
14.9333
15.1667
18.4
19.0667
11.7333
11.4
21.1
9.8
19.5
11.4333
11.3667
5.3
4.5
12.7
7.9
15.4333
8.9667
4.5
7.2333
7.9667
12.7
9.6333
10.5667
8.5
13.3667
9.2333
7.1
10.0667
11.0333
7
6.4667
5.9333
7.4
5.9333
6.4667
7
6.6333
6.2667
2.9
-0.1
-0.1
3.9
1.3
3.7
4.1
5.1333
5.1667
5.2
5.2
4.2
5.2
5.3333
3.4667
2.6
3.4667
4.3333
5.2
4.1
0
2.9
4.0333
5.1667
4.3
4.5333
4.7667
5
4.7667
3.5333
4.3
3.2333
4.1667
4.1
4.5667
6.0333
6.5
7.0333
7.5667
7.1
5.6333
0.1667
-0.3
1.4
4.1
3.8
4.5333
4.2667
4
5.3
5.6
5.9
5.8
5.7
4.6
4.5
5.4
4.3
4.4
5.5
0.6
1.4333
-1.7333
4.1
2.5333
5.9667
3.4
9.5333
4.6667
3.8
